inputfile,table,encoding,check,result,expectedResult,time
./benchmarkTables/Table2_150.rt,Table2,UeUfFs,completeness,Complete,Complete,0.557
./benchmarkTables/Table2_150.rt,Table2,UeUfVs,completeness,Complete,Complete,0.544
./benchmarkTables/Table3_150.rt,Table3,UeArFs,completeness,Unknown,Incomplete,15.256
./benchmarkTables/Table3_150.rt,Table3,UeArVs,completeness,Unknown,Incomplete,17.770
./benchmarkTables/Table3_150.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,13.597
./benchmarkTables/Table3_150.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,38.538
./benchmarkTables/Table4_150.rt,Table4,UeArFs,completeness,Complete,Complete,0.545
./benchmarkTables/Table4_150.rt,Table4,UeArVs,completeness,Complete,Complete,0.545
./benchmarkTables/Table4_150.rt,Table4,UeUfFs,completeness,Complete,Complete,0.552
./benchmarkTables/Table4_150.rt,Table4,UeUfVs,completeness,Complete,Complete,0.538
./benchmarkTables/Table1_200.rt,Table1,UeArFs,completeness,Unknown,Incomplete,18.366
./benchmarkTables/Table1_200.rt,Table1,UeArVs,completeness,Unknown,Incomplete,17.506
./benchmarkTables/Table1_200.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,13.303
./benchmarkTables/Table1_200.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,21.461
./benchmarkTables/Table2_200.rt,Table2,UeArFs,completeness,Complete,Complete,0.554
./benchmarkTables/Table2_200.rt,Table2,UeArVs,completeness,Complete,Complete,0.564
./benchmarkTables/Table2_200.rt,Table2,UeUfFs,completeness,Complete,Complete,0.547
./benchmarkTables/Table2_200.rt,Table2,UeUfVs,completeness,Complete,Complete,0.552
./benchmarkTables/Table3_200.rt,Table3,UeArFs,completeness,Unknown,Incomplete,15.258
./benchmarkTables/Table3_200.rt,Table3,UeArVs,completeness,Unknown,Incomplete,18.159
./benchmarkTables/Table3_200.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,13.763
./benchmarkTables/Table3_200.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,39.401
./benchmarkTables/Table4_200.rt,Table4,UeArFs,completeness,Complete,Complete,0.528
./benchmarkTables/Table4_200.rt,Table4,UeArVs,completeness,Complete,Complete,0.539
./benchmarkTables/Table4_200.rt,Table4,UeUfFs,completeness,Complete,Complete,0.547
./benchmarkTables/Table4_200.rt,Table4,UeUfVs,completeness,Complete,Complete,0.534
./benchmarkTables/Table1_250.rt,Table1,UeArFs,completeness,Unknown,Incomplete,24.545
./benchmarkTables/Table1_250.rt,Table1,UeArVs,completeness,Unknown,Incomplete,17.574
./benchmarkTables/Table1_250.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,13.050
./benchmarkTables/Table1_250.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,21.769
./benchmarkTables/Table2_250.rt,Table2,UeArFs,completeness,Complete,Complete,0.560
./benchmarkTables/Table2_250.rt,Table2,UeArVs,completeness,Complete,Complete,0.537
./benchmarkTables/Table2_250.rt,Table2,UeUfFs,completeness,Complete,Complete,0.538
./benchmarkTables/Table2_250.rt,Table2,UeUfVs,completeness,Complete,Complete,0.562
./benchmarkTables/Table3_250.rt,Table3,UeArFs,completeness,Unknown,Incomplete,15.186
./benchmarkTables/Table3_250.rt,Table3,UeArVs,completeness,Unknown,Incomplete,17.922
./benchmarkTables/Table3_250.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,13.456
./benchmarkTables/Table3_250.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,39.244
./benchmarkTables/Table4_250.rt,Table4,UeArFs,completeness,Complete,Complete,0.532
./benchmarkTables/Table4_250.rt,Table4,UeArVs,completeness,Complete,Complete,0.556
./benchmarkTables/Table4_250.rt,Table4,UeUfFs,completeness,Complete,Complete,0.552
./benchmarkTables/Table4_250.rt,Table4,UeUfVs,completeness,Complete,Complete,0.535
./benchmarkTables/Table1_300.rt,Table1,UeArFs,completeness,Unknown,Incomplete,17.933
./benchmarkTables/Table1_300.rt,Table1,UeArVs,completeness,Unknown,Incomplete,17.840
./benchmarkTables/Table1_300.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,12.186
./benchmarkTables/Table1_300.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,22.220
./benchmarkTables/Table2_300.rt,Table2,UeArFs,completeness,Complete,Complete,0.547
./benchmarkTables/Table2_300.rt,Table2,UeArVs,completeness,Complete,Complete,0.538
./benchmarkTables/Table2_300.rt,Table2,UeUfFs,completeness,Complete,Complete,0.549
./benchmarkTables/Table2_300.rt,Table2,UeUfVs,completeness,Complete,Complete,0.550
./benchmarkTables/Table3_300.rt,Table3,UeArFs,completeness,Unknown,Incomplete,15.183
./benchmarkTables/Table3_300.rt,Table3,UeArVs,completeness,Unknown,Incomplete,17.927
./benchmarkTables/Table3_300.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,13.549
./benchmarkTables/Table3_300.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,39.553
./benchmarkTables/Table4_300.rt,Table4,UeArFs,completeness,Complete,Complete,0.556
./benchmarkTables/Table4_300.rt,Table4,UeArVs,completeness,Complete,Complete,0.542
./benchmarkTables/Table4_300.rt,Table4,UeUfFs,completeness,Complete,Complete,0.549
./benchmarkTables/Table4_300.rt,Table4,UeUfVs,completeness,Complete,Complete,0.558
./benchmarkTables/Table1_350.rt,Table1,UeArFs,completeness,Unknown,Incomplete,13.834
./benchmarkTables/Table1_350.rt,Table1,UeArVs,completeness,Unknown,Incomplete,17.849
./benchmarkTables/Table1_350.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,12.972
./benchmarkTables/Table1_350.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,22.417
./benchmarkTables/Table2_350.rt,Table2,UeArFs,completeness,Complete,Complete,0.557
./benchmarkTables/Table2_350.rt,Table2,UeArVs,completeness,Complete,Complete,0.548
./benchmarkTables/Table2_350.rt,Table2,UeUfFs,completeness,Complete,Complete,0.552
./benchmarkTables/Table2_350.rt,Table2,UeUfVs,completeness,Complete,Complete,0.556
./benchmarkTables/Table3_350.rt,Table3,UeArFs,completeness,Unknown,Incomplete,15.356
./benchmarkTables/Table3_350.rt,Table3,UeArVs,completeness,Unknown,Incomplete,17.733
./benchmarkTables/Table3_350.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,13.410
./benchmarkTables/Table3_350.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,39.638
./benchmarkTables/Table4_350.rt,Table4,UeArFs,completeness,Complete,Complete,0.556
./benchmarkTables/Table4_350.rt,Table4,UeArVs,completeness,Complete,Complete,0.540
./benchmarkTables/Table4_350.rt,Table4,UeUfFs,completeness,Complete,Complete,0.545
./benchmarkTables/Table4_350.rt,Table4,UeUfVs,completeness,Complete,Complete,0.539
./benchmarkTables/Table1_400.rt,Table1,UeArFs,completeness,Unknown,Incomplete,16.329
./benchmarkTables/Table1_400.rt,Table1,UeArVs,completeness,Unknown,Incomplete,17.485
./benchmarkTables/Table1_400.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,13.093
./benchmarkTables/Table1_400.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,21.816
./benchmarkTables/Table2_400.rt,Table2,UeArFs,completeness,Complete,Complete,0.568
./benchmarkTables/Table2_400.rt,Table2,UeArVs,completeness,Complete,Complete,0.557
./benchmarkTables/Table2_400.rt,Table2,UeUfFs,completeness,Complete,Complete,0.572
./benchmarkTables/Table2_400.rt,Table2,UeUfVs,completeness,Complete,Complete,0.550
./benchmarkTables/Table3_400.rt,Table3,UeArFs,completeness,Unknown,Incomplete,15.345
./benchmarkTables/Table3_400.rt,Table3,UeArVs,completeness,Unknown,Incomplete,18.354
./benchmarkTables/Table3_400.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,13.460
./benchmarkTables/Table3_400.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,38.840
./benchmarkTables/Table4_400.rt,Table4,UeArFs,completeness,Complete,Complete,0.552
./benchmarkTables/Table4_400.rt,Table4,UeArVs,completeness,Complete,Complete,0.577
./benchmarkTables/Table4_400.rt,Table4,UeUfFs,completeness,Complete,Complete,0.558
./benchmarkTables/Table4_400.rt,Table4,UeUfVs,completeness,Complete,Complete,0.558
./benchmarkTables/Table1_450.rt,Table1,UeArFs,completeness,Unknown,Incomplete,20.256
./benchmarkTables/Table1_450.rt,Table1,UeArVs,completeness,Unknown,Incomplete,18.466
./benchmarkTables/Table1_450.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,13.015
./benchmarkTables/Table1_450.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,22.286
./benchmarkTables/Table2_450.rt,Table2,UeArFs,completeness,Complete,Complete,0.548
./benchmarkTables/Table2_450.rt,Table2,UeArVs,completeness,Complete,Complete,0.546
./benchmarkTables/Table2_450.rt,Table2,UeUfFs,completeness,Complete,Complete,0.564
./benchmarkTables/Table2_450.rt,Table2,UeUfVs,completeness,Complete,Complete,0.547
./benchmarkTables/Table3_450.rt,Table3,UeArFs,completeness,Unknown,Incomplete,15.315
./benchmarkTables/Table3_450.rt,Table3,UeArVs,completeness,Unknown,Incomplete,18.257
./benchmarkTables/Table3_450.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,13.646
./benchmarkTables/Table3_450.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,38.974
./benchmarkTables/Table4_450.rt,Table4,UeArFs,completeness,Complete,Complete,0.550
./benchmarkTables/Table4_450.rt,Table4,UeArVs,completeness,Complete,Complete,0.555
./benchmarkTables/Table4_450.rt,Table4,UeUfFs,completeness,Complete,Complete,0.552
./benchmarkTables/Table4_450.rt,Table4,UeUfVs,completeness,Complete,Complete,0.553
./benchmarkTables/Table1_500.rt,Table1,UeArFs,completeness,Unknown,Incomplete,18.071
./benchmarkTables/Table1_500.rt,Table1,UeArVs,completeness,Unknown,Incomplete,18.152
./benchmarkTables/Table1_500.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,12.865
./benchmarkTables/Table1_500.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,21.835
./benchmarkTables/Table2_500.rt,Table2,UeArFs,completeness,Complete,Complete,0.559
./benchmarkTables/Table2_500.rt,Table2,UeArVs,completeness,Complete,Complete,0.545
./benchmarkTables/Table2_500.rt,Table2,UeUfFs,completeness,Complete,Complete,0.561
./benchmarkTables/Table2_500.rt,Table2,UeUfVs,completeness,Complete,Complete,0.558
./benchmarkTables/Table3_500.rt,Table3,UeArFs,completeness,Unknown,Incomplete,15.279
./benchmarkTables/Table3_500.rt,Table3,UeArVs,completeness,Unknown,Incomplete,18.030
./benchmarkTables/Table3_500.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,13.554
./benchmarkTables/Table3_500.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,38.635
./benchmarkTables/Table4_500.rt,Table4,UeArFs,completeness,Complete,Complete,0.533
./benchmarkTables/Table4_500.rt,Table4,UeArVs,completeness,Complete,Complete,0.530
./benchmarkTables/Table4_500.rt,Table4,UeUfFs,completeness,Complete,Complete,0.553
./benchmarkTables/Table4_500.rt,Table4,UeUfVs,completeness,Complete,Complete,0.553
./benchmarkTables/Table1_550.rt,Table1,UeArFs,completeness,Unknown,Incomplete,18.291
./benchmarkTables/Table1_550.rt,Table1,UeArVs,completeness,Unknown,Incomplete,17.742
./benchmarkTables/Table1_550.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,12.309
./benchmarkTables/Table1_550.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,21.820
./benchmarkTables/Table2_550.rt,Table2,UeArFs,completeness,Complete,Complete,0.550
./benchmarkTables/Table2_550.rt,Table2,UeArVs,completeness,Complete,Complete,0.535
./benchmarkTables/Table2_550.rt,Table2,UeUfFs,completeness,Complete,Complete,0.563
./benchmarkTables/Table2_550.rt,Table2,UeUfVs,completeness,Complete,Complete,0.559
./benchmarkTables/Table3_550.rt,Table3,UeArFs,completeness,Unknown,Incomplete,15.309
./benchmarkTables/Table3_550.rt,Table3,UeArVs,completeness,Unknown,Incomplete,17.851
./benchmarkTables/Table3_550.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,13.510
./benchmarkTables/Table3_550.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,39.730
./benchmarkTables/Table4_550.rt,Table4,UeArFs,completeness,Complete,Complete,0.562
./benchmarkTables/Table4_550.rt,Table4,UeArVs,completeness,Complete,Complete,0.554
./benchmarkTables/Table4_550.rt,Table4,UeUfFs,completeness,Complete,Complete,0.561
./benchmarkTables/Table4_550.rt,Table4,UeUfVs,completeness,Complete,Complete,0.554
./benchmarkTables/Table1_600.rt,Table1,UeArFs,completeness,Unknown,Incomplete,18.382
./benchmarkTables/Table1_600.rt,Table1,UeArVs,completeness,Unknown,Incomplete,20.294
./benchmarkTables/Table1_600.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,13.080
./benchmarkTables/Table1_600.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,22.305
./benchmarkTables/Table2_600.rt,Table2,UeArFs,completeness,Complete,Complete,0.559
./benchmarkTables/Table2_600.rt,Table2,UeArVs,completeness,Complete,Complete,0.532
./benchmarkTables/Table2_600.rt,Table2,UeUfFs,completeness,Complete,Complete,0.540
./benchmarkTables/Table2_600.rt,Table2,UeUfVs,completeness,Complete,Complete,0.543
./benchmarkTables/Table3_600.rt,Table3,UeArFs,completeness,Unknown,Incomplete,15.554
./benchmarkTables/Table3_600.rt,Table3,UeArVs,completeness,Unknown,Incomplete,17.800
./benchmarkTables/Table3_600.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,13.583
./benchmarkTables/Table3_600.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,39.022
./benchmarkTables/Table4_600.rt,Table4,UeArFs,completeness,Complete,Complete,0.565
./benchmarkTables/Table4_600.rt,Table4,UeArVs,completeness,Complete,Complete,0.565
./benchmarkTables/Table4_600.rt,Table4,UeUfFs,completeness,Complete,Complete,0.546
./benchmarkTables/Table4_600.rt,Table4,UeUfVs,completeness,Complete,Complete,0.548
./benchmarkTables/Table1_650.rt,Table1,UeArFs,completeness,Unknown,Incomplete,13.726
./benchmarkTables/Table1_650.rt,Table1,UeArVs,completeness,Unknown,Incomplete,17.638
./benchmarkTables/Table1_650.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,13.129
./benchmarkTables/Table1_650.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,21.922
./benchmarkTables/Table2_650.rt,Table2,UeArFs,completeness,Complete,Complete,0.555
./benchmarkTables/Table2_650.rt,Table2,UeArVs,completeness,Complete,Complete,0.547
./benchmarkTables/Table2_650.rt,Table2,UeUfFs,completeness,Complete,Complete,0.562
./benchmarkTables/Table2_650.rt,Table2,UeUfVs,completeness,Complete,Complete,0.548
./benchmarkTables/Table3_650.rt,Table3,UeArFs,completeness,Unknown,Incomplete,15.309
./benchmarkTables/Table3_650.rt,Table3,UeArVs,completeness,Unknown,Incomplete,17.877
./benchmarkTables/Table3_650.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,13.577
./benchmarkTables/Table3_650.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,39.153
./benchmarkTables/Table4_650.rt,Table4,UeArFs,completeness,Complete,Complete,0.550
./benchmarkTables/Table4_650.rt,Table4,UeArVs,completeness,Complete,Complete,0.547
./benchmarkTables/Table4_650.rt,Table4,UeUfFs,completeness,Complete,Complete,0.555
./benchmarkTables/Table4_650.rt,Table4,UeUfVs,completeness,Complete,Complete,0.547
./benchmarkTables/Table1_700.rt,Table1,UeArFs,completeness,Unknown,Incomplete,13.975
./benchmarkTables/Table1_700.rt,Table1,UeArVs,completeness,Unknown,Incomplete,17.923
./benchmarkTables/Table1_700.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,12.992
./benchmarkTables/Table1_700.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,21.952
./benchmarkTables/Table2_700.rt,Table2,UeArFs,completeness,Complete,Complete,0.546
./benchmarkTables/Table2_700.rt,Table2,UeArVs,completeness,Complete,Complete,0.559
./benchmarkTables/Table2_700.rt,Table2,UeUfFs,completeness,Complete,Complete,0.548
./benchmarkTables/Table2_700.rt,Table2,UeUfVs,completeness,Complete,Complete,0.556
./benchmarkTables/Table3_700.rt,Table3,UeArFs,completeness,Unknown,Incomplete,15.681
./benchmarkTables/Table3_700.rt,Table3,UeArVs,completeness,Unknown,Incomplete,17.793
./benchmarkTables/Table3_700.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,13.368
./benchmarkTables/Table3_700.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,39.770
./benchmarkTables/Table4_700.rt,Table4,UeArFs,completeness,Complete,Complete,0.571
./benchmarkTables/Table4_700.rt,Table4,UeArVs,completeness,Complete,Complete,0.564
./benchmarkTables/Table4_700.rt,Table4,UeUfFs,completeness,Complete,Complete,0.553
./benchmarkTables/Table4_700.rt,Table4,UeUfVs,completeness,Complete,Complete,0.552
./benchmarkTables/Table1_750.rt,Table1,UeArFs,completeness,Unknown,Incomplete,14.868
./benchmarkTables/Table1_750.rt,Table1,UeArVs,completeness,Unknown,Incomplete,17.707
./benchmarkTables/Table1_750.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,13.029
./benchmarkTables/Table1_750.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,21.924
./benchmarkTables/Table2_750.rt,Table2,UeArFs,completeness,Complete,Complete,0.546
./benchmarkTables/Table2_750.rt,Table2,UeArVs,completeness,Complete,Complete,0.533
./benchmarkTables/Table2_750.rt,Table2,UeUfFs,completeness,Complete,Complete,0.561
./benchmarkTables/Table2_750.rt,Table2,UeUfVs,completeness,Complete,Complete,0.559
./benchmarkTables/Table3_750.rt,Table3,UeArFs,completeness,Unknown,Incomplete,15.328
./benchmarkTables/Table3_750.rt,Table3,UeArVs,completeness,Unknown,Incomplete,17.880
./benchmarkTables/Table3_750.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,13.317
./benchmarkTables/Table3_750.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,38.617
./benchmarkTables/Table4_750.rt,Table4,UeArFs,completeness,Complete,Complete,0.554
./benchmarkTables/Table4_750.rt,Table4,UeArVs,completeness,Complete,Complete,0.560
./benchmarkTables/Table4_750.rt,Table4,UeUfFs,completeness,Complete,Complete,0.531
./benchmarkTables/Table4_750.rt,Table4,UeUfVs,completeness,Complete,Complete,0.559
./benchmarkTables/Table1_800.rt,Table1,UeArFs,completeness,Unknown,Incomplete,23.705
./benchmarkTables/Table1_800.rt,Table1,UeArVs,completeness,Unknown,Incomplete,17.669
./benchmarkTables/Table1_800.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,13.107
./benchmarkTables/Table1_800.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,21.900
./benchmarkTables/Table2_800.rt,Table2,UeArFs,completeness,Complete,Complete,0.542
./benchmarkTables/Table2_800.rt,Table2,UeArVs,completeness,Complete,Complete,0.549
./benchmarkTables/Table2_800.rt,Table2,UeUfFs,completeness,Complete,Complete,0.535
./benchmarkTables/Table2_800.rt,Table2,UeUfVs,completeness,Complete,Complete,0.561
./benchmarkTables/Table3_800.rt,Table3,UeArFs,completeness,Unknown,Incomplete,15.623
./benchmarkTables/Table3_800.rt,Table3,UeArVs,completeness,Unknown,Incomplete,17.761
./benchmarkTables/Table3_800.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,13.430
./benchmarkTables/Table3_800.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,38.524
./benchmarkTables/Table4_800.rt,Table4,UeArFs,completeness,Complete,Complete,0.547
./benchmarkTables/Table4_800.rt,Table4,UeArVs,completeness,Complete,Complete,0.540
./benchmarkTables/Table4_800.rt,Table4,UeUfFs,completeness,Complete,Complete,0.545
./benchmarkTables/Table4_800.rt,Table4,UeUfVs,completeness,Complete,Complete,0.536
./benchmarkTables/Table1_850.rt,Table1,UeArFs,completeness,Unknown,Incomplete,14.413
./benchmarkTables/Table1_850.rt,Table1,UeArVs,completeness,Unknown,Incomplete,20.022
./benchmarkTables/Table1_850.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,12.433
./benchmarkTables/Table1_850.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,21.955
./benchmarkTables/Table2_850.rt,Table2,UeArFs,completeness,Complete,Complete,0.557
./benchmarkTables/Table2_850.rt,Table2,UeArVs,completeness,Complete,Complete,0.549
./benchmarkTables/Table2_850.rt,Table2,UeUfFs,completeness,Complete,Complete,0.539
./benchmarkTables/Table2_850.rt,Table2,UeUfVs,completeness,Complete,Complete,0.549
./benchmarkTables/Table3_850.rt,Table3,UeArFs,completeness,Unknown,Incomplete,15.144
./benchmarkTables/Table3_850.rt,Table3,UeArVs,completeness,Unknown,Incomplete,17.904
./benchmarkTables/Table3_850.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,13.446
./benchmarkTables/Table3_850.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,38.793
./benchmarkTables/Table4_850.rt,Table4,UeArFs,completeness,Complete,Complete,0.549
./benchmarkTables/Table4_850.rt,Table4,UeArVs,completeness,Complete,Complete,0.537
./benchmarkTables/Table4_850.rt,Table4,UeUfFs,completeness,Complete,Complete,0.541
./benchmarkTables/Table4_850.rt,Table4,UeUfVs,completeness,Complete,Complete,0.545
./benchmarkTables/Table1_900.rt,Table1,UeArFs,completeness,Unknown,Incomplete,20.280
./benchmarkTables/Table1_900.rt,Table1,UeArVs,completeness,Unknown,Incomplete,18.089
./benchmarkTables/Table1_900.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,12.928
./benchmarkTables/Table1_900.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,22.436
./benchmarkTables/Table2_900.rt,Table2,UeArFs,completeness,Complete,Complete,0.553
./benchmarkTables/Table2_900.rt,Table2,UeArVs,completeness,Complete,Complete,0.551
./benchmarkTables/Table2_900.rt,Table2,UeUfFs,completeness,Complete,Complete,0.552
./benchmarkTables/Table2_900.rt,Table2,UeUfVs,completeness,Complete,Complete,0.536
./benchmarkTables/Table3_900.rt,Table3,UeArFs,completeness,Unknown,Incomplete,15.438
./benchmarkTables/Table3_900.rt,Table3,UeArVs,completeness,Unknown,Incomplete,17.946
./benchmarkTables/Table3_900.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,13.403
./benchmarkTables/Table3_900.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,39.323
./benchmarkTables/Table4_900.rt,Table4,UeArFs,completeness,Complete,Complete,0.544
./benchmarkTables/Table4_900.rt,Table4,UeArVs,completeness,Complete,Complete,0.545
./benchmarkTables/Table4_900.rt,Table4,UeUfFs,completeness,Complete,Complete,0.547
./benchmarkTables/Table4_900.rt,Table4,UeUfVs,completeness,Complete,Complete,0.562
./benchmarkTables/Table1_950.rt,Table1,UeArFs,completeness,Unknown,Incomplete,19.229
./benchmarkTables/Table1_950.rt,Table1,UeArVs,completeness,Unknown,Incomplete,17.731
./benchmarkTables/Table1_950.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,12.650
./benchmarkTables/Table1_950.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,22.446
./benchmarkTables/Table2_950.rt,Table2,UeArFs,completeness,Complete,Complete,0.556
./benchmarkTables/Table2_950.rt,Table2,UeArVs,completeness,Complete,Complete,0.559
./benchmarkTables/Table2_950.rt,Table2,UeUfFs,completeness,Complete,Complete,0.568
./benchmarkTables/Table2_950.rt,Table2,UeUfVs,completeness,Complete,Complete,0.540
./benchmarkTables/Table3_950.rt,Table3,UeArFs,completeness,Unknown,Incomplete,15.439
./benchmarkTables/Table3_950.rt,Table3,UeArVs,completeness,Unknown,Incomplete,17.811
./benchmarkTables/Table3_950.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,13.514
./benchmarkTables/Table3_950.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,39.012
./benchmarkTables/Table4_950.rt,Table4,UeArFs,completeness,Complete,Complete,0.561
./benchmarkTables/Table4_950.rt,Table4,UeArVs,completeness,Complete,Complete,0.555
./benchmarkTables/Table4_950.rt,Table4,UeUfFs,completeness,Complete,Complete,0.559
./benchmarkTables/Table4_950.rt,Table4,UeUfVs,completeness,Complete,Complete,0.563
./benchmarkTables/Table1_1000.rt,Table1,UeArFs,completeness,Unknown,Incomplete,21.766
./benchmarkTables/Table1_1000.rt,Table1,UeArVs,completeness,Unknown,Incomplete,17.623
./benchmarkTables/Table1_1000.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,12.862
./benchmarkTables/Table1_1000.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,21.989
./benchmarkTables/Table2_1000.rt,Table2,UeArFs,completeness,Complete,Complete,0.558
./benchmarkTables/Table2_1000.rt,Table2,UeArVs,completeness,Complete,Complete,0.544
./benchmarkTables/Table2_1000.rt,Table2,UeUfFs,completeness,Complete,Complete,0.548
./benchmarkTables/Table2_1000.rt,Table2,UeUfVs,completeness,Complete,Complete,0.552
./benchmarkTables/Table3_1000.rt,Table3,UeArFs,completeness,Unknown,Incomplete,15.386
./benchmarkTables/Table3_1000.rt,Table3,UeArVs,completeness,Unknown,Incomplete,17.969
./benchmarkTables/Table3_1000.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,13.672
./benchmarkTables/Table3_1000.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,39.667
./benchmarkTables/Table4_1000.rt,Table4,UeArFs,completeness,Complete,Complete,0.559
./benchmarkTables/Table4_1000.rt,Table4,UeArVs,completeness,Complete,Complete,0.563
./benchmarkTables/Table4_1000.rt,Table4,UeUfFs,completeness,Complete,Complete,0.557
./benchmarkTables/Table4_1000.rt,Table4,UeUfVs,completeness,Complete,Complete,0.549
./benchmarkTables/Table1_1050.rt,Table1,UeArFs,completeness,Unknown,Incomplete,14.021
./benchmarkTables/Table1_1050.rt,Table1,UeArVs,completeness,Unknown,Incomplete,18.033
./benchmarkTables/Table1_1050.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,13.199
./benchmarkTables/Table1_1050.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,21.811
./benchmarkTables/Table2_1050.rt,Table2,UeArFs,completeness,Complete,Complete,0.554
./benchmarkTables/Table2_1050.rt,Table2,UeArVs,completeness,Complete,Complete,0.562
./benchmarkTables/Table2_1050.rt,Table2,UeUfFs,completeness,Complete,Complete,0.550
./benchmarkTables/Table2_1050.rt,Table2,UeUfVs,completeness,Complete,Complete,0.535
./benchmarkTables/Table3_1050.rt,Table3,UeArFs,completeness,Unknown,Incomplete,15.324
./benchmarkTables/Table3_1050.rt,Table3,UeArVs,completeness,Unknown,Incomplete,17.894
./benchmarkTables/Table3_1050.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,13.597
./benchmarkTables/Table3_1050.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,38.841
./benchmarkTables/Table4_1050.rt,Table4,UeArFs,completeness,Complete,Complete,0.545
./benchmarkTables/Table4_1050.rt,Table4,UeArVs,completeness,Complete,Complete,0.546
./benchmarkTables/Table4_1050.rt,Table4,UeUfFs,completeness,Complete,Complete,0.549
./benchmarkTables/Table4_1050.rt,Table4,UeUfVs,completeness,Complete,Complete,0.541
./benchmarkTables/Table1_1100.rt,Table1,UeArFs,completeness,Unknown,Incomplete,13.884
./benchmarkTables/Table1_1100.rt,Table1,UeArVs,completeness,Unknown,Incomplete,17.765
./benchmarkTables/Table1_1100.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,13.004
./benchmarkTables/Table1_1100.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,30.771
./benchmarkTables/Table2_1100.rt,Table2,UeArFs,completeness,Complete,Complete,0.547
